feature_columns,fscores
positionID_00001067,0.0
positionID_00001069,0.0
positionID_00001081,0.0
positionID_00001070,0.0
positionID_00001071,0.0
positionID_00001072,0.0
positionID_00001073,0.0
positionID_00001074,0.0
positionID_00001075,0.0
positionID_00000187,0.0
positionID_00001077,0.0
positionID_00001078,0.0
positionID_00001079,0.0
positionID_00001080,0.0
positionID_00000190,0.0
positionID_00000999,0.0
positionID_00000998,0.0
positionID_00000929,0.0
positionID_00000918,0.0
positionID_00000919,0.0
positionID_00000920,0.0
positionID_00000921,0.0
positionID_00000922,0.0
positionID_00000923,0.0
positionID_00000924,0.0
positionID_00000925,0.0
positionID_00000926,0.0
positionID_00000927,0.0
positionID_00000928,0.0
positionID_00000930,0.0
positionID_00000916,0.0
positionID_00000931,0.0
positionID_00000193,0.0
positionID_00000933,0.0
positionID_00000934,0.0
positionID_00000935,0.0
positionID_00000936,0.0
positionID_00000937,0.0
positionID_00000938,0.0
positionID_00000939,0.0
positionID_00000940,0.0
positionID_00000941,0.0
positionID_00000917,0.0
positionID_00000915,0.0
positionID_00000997,0.0
positionID_00000901,0.0
positionID_00000890,0.0
positionID_00000891,0.0
positionID_00000892,0.0
positionID_00000893,0.0
positionID_00000894,0.0
positionID_00000895,0.0
positionID_00000896,0.0
positionID_00000897,0.0
positionID_00000898,0.0
positionID_00000899,0.0
positionID_00000900,0.0
positionID_00000902,0.0
positionID_00000914,0.0
positionID_00000903,0.0
positionID_00000904,0.0
positionID_00000905,0.0
positionID_00000906,0.0
positionID_00000907,0.0
positionID_00000908,0.0
positionID_00000909,0.0
positionID_00000910,0.0
positionID_00000911,0.0
positionID_00000912,0.0
positionID_00000913,0.0
positionID_00000942,0.0
positionID_00000943,0.0
positionID_00000944,0.0
positionID_00000984,0.0
positionID_00000191,0.0
positionID_00000974,0.0
positionID_00000975,0.0
positionID_00000976,0.0
positionID_00000977,0.0
positionID_00000978,0.0
positionID_00000979,0.0
positionID_00000980,0.0
positionID_00000981,0.0
positionID_00000982,0.0
positionID_00000983,0.0
positionID_00000985,0.0
positionID_00000945,0.0
positionID_00000986,0.0
positionID_00000987,0.0
positionID_00000988,0.0
positionID_00000989,0.0
positionID_00000990,0.0
positionID_00000991,0.0
positionID_00000992,0.0
positionID_00000993,0.0
positionID_00000994,0.0
positionID_00000995,0.0
positionID_00000996,0.0
positionID_00000972,0.0
positionID_00000971,0.0
positionID_00000970,0.0
positionID_00000969,0.0
positionID_00000946,0.0
positionID_00000947,0.0
positionID_00000948,0.0
positionID_00000949,0.0
positionID_00000950,0.0
positionID_00000951,0.0
positionID_00000952,0.0
positionID_00000953,0.0
positionID_00000954,0.0
positionID_00000955,0.0
positionID_00000956,0.0
positionID_00000957,0.0
positionID_00000958,0.0
positionID_00000959,0.0
positionID_00000960,0.0
positionID_00000961,0.0
positionID_00000962,0.0
positionID_00000963,0.0
positionID_00000964,0.0
positionID_00000965,0.0
positionID_00000966,0.0
positionID_00000967,0.0
positionID_00000192,0.0
positionID_00000207,0.0
positionID_00000663,0.0
positionID_00001110,0.0
positionID_00000370,0.0
positionID_00000359,0.0
positionID_00000360,0.0
positionID_00000361,0.0
positionID_00000362,0.0
positionID_00000363,0.0
positionID_00000364,0.0
positionID_00000365,0.0
positionID_00000366,0.0
positionID_00000367,0.0
positionID_00000368,0.0
positionID_00000369,0.0
positionID_00000371,0.0
positionID_00000357,0.0
positionID_00000372,0.0
positionID_00000373,0.0
positionID_00000374,0.0
positionID_00000375,0.0
positionID_00000209,0.0
positionID_00000377,0.0
positionID_00000378,0.0
positionID_00000379,0.0
positionID_00000380,0.0
positionID_00000381,0.0
positionID_00000382,0.0
positionID_00000358,0.0
positionID_00000356,0.0
positionID_00000384,0.0
positionID_00000342,0.0
positionID_00000331,0.0
positionID_00000332,0.0
positionID_00000333,0.0
positionID_00000334,0.0
positionID_00000335,0.0
positionID_00000336,0.0
positionID_00000337,0.0
positionID_00000338,0.0
positionID_00000339,0.0
positionID_00000210,0.0
positionID_00000341,0.0
positionID_00000343,0.0
positionID_00000355,0.0
positionID_00000344,0.0
positionID_00000345,0.0
positionID_00000346,0.0
positionID_00000347,0.0
positionID_00000348,0.0
positionID_00000349,0.0
positionID_00000350,0.0
positionID_00000351,0.0
positionID_00000352,0.0
positionID_00000353,0.0
positionID_00000354,0.0
positionID_00000383,0.0
positionID_00000385,0.0
positionID_00000329,0.0
positionID_00000426,0.0
positionID_00000415,0.0
positionID_00000416,0.0
positionID_00000417,0.0
positionID_00000418,0.0
positionID_00000419,0.0
positionID_00000420,0.0
positionID_00000421,0.0
positionID_00000422,0.0
positionID_00000423,0.0
positionID_00000424,0.0
positionID_00000425,0.0
positionID_00000427,0.0
positionID_00000413,0.0
positionID_00000428,0.0
positionID_00000429,0.0
positionID_00000430,0.0
positionID_00000431,0.0
positionID_00000432,0.0
positionID_00000433,0.0
positionID_00000434,0.0
positionID_00000435,0.0
positionID_00000436,0.0
positionID_00000437,0.0
positionID_00000438,0.0
positionID_00000414,0.0
positionID_00000412,0.0
positionID_00000386,0.0
positionID_00000398,0.0
positionID_00000387,0.0
positionID_00000388,0.0
positionID_00000389,0.0
positionID_00000390,0.0
positionID_00000391,0.0
positionID_00000392,0.0
positionID_00000393,0.0
positionID_00000394,0.0
positionID_00000395,0.0
positionID_00000396,0.0
positionID_00000397,0.0
positionID_00000399,0.0
positionID_00000411,0.0
positionID_00000400,0.0
positionID_00000401,0.0
positionID_00000402,0.0
positionID_00000403,0.0
positionID_00000404,0.0
positionID_00000405,0.0
positionID_00000406,0.0
positionID_00000407,0.0
positionID_00000408,0.0
positionID_00000409,0.0
positionID_00000410,0.0
positionID_00000330,0.0
positionID_00000328,0.0
positionID_00000662,0.0
positionID_00000258,0.0
positionID_00000247,0.0
positionID_00000248,0.0
positionID_00000249,0.0
positionID_00000250,0.0
positionID_00000251,0.0
positionID_00000252,0.0
positionID_00000253,0.0
positionID_00000254,0.0
positionID_00000255,0.0
positionID_00000256,0.0
positionID_00000257,0.0
positionID_00000259,0.0
positionID_00000245,0.0
positionID_00000260,0.0
positionID_00000261,0.0
positionID_00000262,0.0
positionID_00000263,0.0
positionID_00000264,0.0
positionID_00000265,0.0
positionID_00000266,0.0
positionID_00000267,0.0
positionID_00000268,0.0
positionID_00000269,0.0
positionID_00000270,0.0
positionID_00000246,0.0
positionID_00000244,0.0
positionID_00000272,0.0
positionID_00000230,0.0
positionID_00000219,0.0
positionID_00000220,0.0
positionID_00000221,0.0
positionID_00000222,0.0
positionID_00000223,0.0
positionID_00000224,0.0
positionID_00000225,0.0
positionID_00000226,0.0
positionID_00000227,0.0
positionID_00000228,0.0
positionID_00000229,0.0
positionID_00000231,0.0
positionID_00000243,0.0
positionID_00000232,0.0
positionID_00000233,0.0
positionID_00000234,0.0
positionID_00000235,0.0
positionID_00000236,0.0
positionID_00000237,0.0
positionID_00000238,0.0
positionID_00000239,0.0
positionID_00000240,0.0
positionID_00000241,0.0
positionID_00000242,0.0
positionID_00000271,0.0
positionID_00000273,0.0
positionID_00000327,0.0
positionID_00000314,0.0
positionID_00000303,0.0
positionID_00000304,0.0
positionID_00000305,0.0
positionID_00000306,0.0
positionID_00000307,0.0
positionID_00000308,0.0
positionID_00000309,0.0
positionID_00000310,0.0
positionID_00000311,0.0
positionID_00000312,0.0
positionID_00000313,0.0
positionID_00000216,0.0
positionID_00000301,0.0
positionID_00000316,0.0
positionID_00000215,0.0
positionID_00000214,0.0
positionID_00000213,0.0
positionID_00000320,0.0
positionID_00000321,0.0
positionID_00000212,0.0
positionID_00000211,0.0
positionID_00000324,0.0
positionID_00000325,0.0
positionID_00000326,0.0
positionID_00000302,0.0
positionID_00000300,0.0
positionID_00000274,0.0
positionID_00000286,0.0
positionID_00000275,0.0
positionID_00000276,0.0
positionID_00000277,0.0
positionID_00000278,0.0
positionID_00000279,0.0
positionID_00000280,0.0
positionID_00000281,0.0
positionID_00000282,0.0
positionID_00000283,0.0
positionID_00000284,0.0
positionID_00000285,0.0
positionID_00000287,0.0
positionID_00000299,0.0
positionID_00000288,0.0
positionID_00000289,0.0
positionID_00000290,0.0
positionID_00000291,0.0
positionID_00000292,0.0
positionID_00000293,0.0
positionID_00000294,0.0
positionID_00000295,0.0
positionID_00000296,0.0
positionID_00000297,0.0
positionID_00000298,0.0
positionID_00000439,0.0
positionID_00000440,0.0
positionID_00000441,0.0
positionID_00000593,0.0
positionID_00000582,0.0
positionID_00000583,0.0
positionID_00000584,0.0
positionID_00000585,0.0
positionID_00000586,0.0
positionID_00000587,0.0
positionID_00000588,0.0
positionID_00000589,0.0
positionID_00000590,0.0
positionID_00000591,0.0
positionID_00000592,0.0
positionID_00000594,0.0
positionID_00000580,0.0
positionID_00000595,0.0
positionID_00000596,0.0
positionID_00000597,0.0
positionID_00000598,0.0
positionID_00000599,0.0
positionID_00000600,0.0
positionID_00000601,0.0
positionID_00000602,0.0
positionID_00000603,0.0
positionID_00000604,0.0
positionID_00000605,0.0
positionID_00000581,0.0
positionID_00000579,0.0
positionID_00000607,0.0
positionID_00000565,0.0
positionID_00000554,0.0
positionID_00000555,0.0
positionID_00000556,0.0
positionID_00000557,0.0
positionID_00000558,0.0
positionID_00000559,0.0
positionID_00000560,0.0
positionID_00000561,0.0
positionID_00000562,0.0
positionID_00000563,0.0
positionID_00000564,0.0
positionID_00000566,0.0
positionID_00000578,0.0
positionID_00000567,0.0
positionID_00000568,0.0
positionID_00000569,0.0
positionID_00000570,0.0
positionID_00000571,0.0
positionID_00000572,0.0
positionID_00000573,0.0
positionID_00000574,0.0
positionID_00000575,0.0
positionID_00000576,0.0
positionID_00000577,0.0
positionID_00000606,0.0
positionID_00000608,0.0
positionID_00000442,0.0
positionID_00000649,0.0
positionID_00000638,0.0
positionID_00000639,0.0
positionID_00000640,0.0
positionID_00000641,0.0
positionID_00000642,0.0
positionID_00000643,0.0
positionID_00000644,0.0
positionID_00000645,0.0
positionID_00000646,0.0
positionID_00000647,0.0
positionID_00000648,0.0
positionID_00000650,0.0
positionID_00000636,0.0
positionID_00000651,0.0
positionID_00000652,0.0
positionID_00000653,0.0
positionID_00000654,0.0
positionID_00000655,0.0
positionID_00000656,0.0
positionID_00000657,0.0
positionID_00000658,0.0
positionID_00000659,0.0
positionID_00000660,0.0
positionID_00000661,0.0
positionID_00000637,0.0
positionID_00000635,0.0
positionID_00000609,0.0
positionID_00000621,0.0
positionID_00000610,0.0
positionID_00000611,0.0
positionID_00000612,0.0
positionID_00000613,0.0
positionID_00000614,0.0
positionID_00000615,0.0
positionID_00000616,0.0
positionID_00000617,0.0
positionID_00000618,0.0
positionID_00000619,0.0
positionID_00000620,0.0
positionID_00000622,0.0
positionID_00000634,0.0
positionID_00000623,0.0
positionID_00000624,0.0
positionID_00000625,0.0
positionID_00000626,0.0
positionID_00000627,0.0
positionID_00000628,0.0
positionID_00000629,0.0
positionID_00000630,0.0
positionID_00000631,0.0
positionID_00000632,0.0
positionID_00000633,0.0
positionID_00000553,0.0
positionID_00000552,0.0
positionID_00000551,0.0
positionID_00000482,0.0
positionID_00000471,0.0
positionID_00000472,0.0
positionID_00000473,0.0
positionID_00000474,0.0
positionID_00000475,0.0
positionID_00000476,0.0
positionID_00000477,0.0
positionID_00000478,0.0
positionID_00000479,0.0
positionID_00000480,0.0
positionID_00000481,0.0
positionID_00000483,0.0
positionID_00000469,0.0
positionID_00000484,0.0
positionID_00000485,0.0
positionID_00000208,0.0
positionID_00000487,0.0
positionID_00000488,0.0
positionID_00000489,0.0
positionID_00000490,0.0
positionID_00000491,0.0
positionID_00000492,0.0
positionID_00000493,0.0
positionID_00000494,0.0
positionID_00000470,0.0
positionID_00000468,0.0
positionID_00000550,0.0
positionID_00000454,0.0
positionID_00000443,0.0
positionID_00000444,0.0
positionID_00000445,0.0
positionID_00000446,0.0
positionID_00000447,0.0
positionID_00000448,0.0
positionID_00000449,0.0
positionID_00000450,0.0
positionID_00000451,0.0
positionID_00000452,0.0
positionID_00000453,0.0
positionID_00000455,0.0
positionID_00000467,0.0
positionID_00000456,0.0
positionID_00000457,0.0
positionID_00000458,0.0
positionID_00000459,0.0
positionID_00000460,0.0
positionID_00000461,0.0
positionID_00000462,0.0
positionID_00000463,0.0
positionID_00000464,0.0
positionID_00000465,0.0
positionID_00000466,0.0
positionID_00000495,0.0
positionID_00000496,0.0
positionID_00000497,0.0
positionID_00000537,0.0
positionID_00000526,0.0
positionID_00000527,0.0
positionID_00000528,0.0
positionID_00000529,0.0
positionID_00000530,0.0
positionID_00000531,0.0
positionID_00000532,0.0
positionID_00000533,0.0
positionID_00000534,0.0
positionID_00000535,0.0
positionID_00000536,0.0
positionID_00000538,0.0
positionID_00000498,0.0
positionID_00000539,0.0
positionID_00000540,0.0
positionID_00000541,0.0
positionID_00000542,0.0
positionID_00000543,0.0
positionID_00000544,0.0
positionID_00000545,0.0
positionID_00000546,0.0
positionID_00000547,0.0
positionID_00000548,0.0
positionID_00000549,0.0
positionID_00000525,0.0
positionID_00000524,0.0
positionID_00000523,0.0
positionID_00000522,0.0
positionID_00000499,0.0
positionID_00000500,0.0
positionID_00000501,0.0
positionID_00000502,0.0
positionID_00000503,0.0
positionID_00000504,0.0
positionID_00000505,0.0
positionID_00000506,0.0
positionID_00000507,0.0
positionID_00000508,0.0
positionID_00000509,0.0
positionID_00000510,0.0
positionID_00000511,0.0
positionID_00000512,0.0
positionID_00000513,0.0
positionID_00000514,0.0
positionID_00000515,0.0
positionID_00000516,0.0
positionID_00000517,0.0
positionID_00000518,0.0
positionID_00000519,0.0
positionID_00000520,0.0
positionID_00000521,0.0
positionID_00001109,0.0
positionID_00001111,0.0
positionID_00002003,0.0
positionID_00001711,0.0
positionID_00001700,0.0
positionID_00001701,0.0
positionID_00001702,0.0
positionID_00001703,0.0
positionID_00001704,0.0
positionID_00001705,0.0
positionID_00001706,0.0
positionID_00001707,0.0
positionID_00001708,0.0
positionID_00001709,0.0
positionID_00001710,0.0
positionID_00001712,0.0
positionID_00001698,0.0
positionID_00000170,0.0
positionID_00001714,0.0
positionID_00001715,0.0
positionID_00001716,0.0
positionID_00001717,0.0
positionID_00001718,0.0
positionID_00001719,0.0
positionID_00001720,0.0
positionID_00001721,0.0
positionID_00001722,0.0
positionID_00001723,0.0
positionID_00001699,0.0
positionID_00001697,0.0
positionID_00001725,0.0
positionID_00001683,0.0
positionID_00001672,0.0
positionID_00001673,0.0
positionID_00001674,0.0
positionID_00001675,0.0
positionID_00001676,0.0
positionID_00001677,0.0
positionID_00001678,0.0
positionID_00001679,0.0
positionID_00001680,0.0
positionID_00001681,0.0
positionID_00001682,0.0
positionID_00001684,0.0
positionID_00001696,0.0
positionID_00001685,0.0
positionID_00001686,0.0
positionID_00001687,0.0
positionID_00001688,0.0
positionID_00001689,0.0
positionID_00001690,0.0
positionID_00001691,0.0
positionID_00001692,0.0
positionID_00001693,0.0
positionID_00001694,0.0
positionID_00001695,0.0
positionID_00001724,0.0
positionID_00001726,0.0
positionID_00001670,0.0
positionID_00001767,0.0
positionID_00001756,0.0
positionID_00001757,0.0
positionID_00001758,0.0
positionID_00001759,0.0
positionID_00001760,0.0
positionID_00001761,0.0
positionID_00001762,0.0
positionID_00001763,0.0
positionID_00001764,0.0
positionID_00001765,0.0
positionID_00001766,0.0
positionID_00001768,0.0
positionID_00001754,0.0
positionID_00001769,0.0
positionID_00001770,0.0
positionID_00001771,0.0
positionID_00001772,0.0
positionID_00001773,0.0
positionID_00001774,0.0
positionID_00001775,0.0
positionID_00001776,0.0
positionID_00001777,0.0
positionID_00001778,0.0
positionID_00001779,0.0
positionID_00001755,0.0
positionID_00001753,0.0
positionID_00001727,0.0
positionID_00001739,0.0
positionID_00001728,0.0
positionID_00001729,0.0
positionID_00001730,0.0
positionID_00001731,0.0
positionID_00001732,0.0
positionID_00001733,0.0
positionID_00001734,0.0
positionID_00001735,0.0
positionID_00001736,0.0
positionID_00001737,0.0
positionID_00001738,0.0
positionID_00001740,0.0
positionID_00001752,0.0
positionID_00001741,0.0
positionID_00001742,0.0
positionID_00001743,0.0
positionID_00001744,0.0
positionID_00001745,0.0
positionID_00001746,0.0
positionID_00001747,0.0
positionID_00001748,0.0
positionID_00001749,0.0
positionID_00001750,0.0
positionID_00001751,0.0
positionID_00001671,0.0
positionID_00001669,0.0
positionID_00001558,0.0
positionID_00001599,0.0
positionID_00001588,0.0
positionID_00001589,0.0
positionID_00001590,0.0
positionID_00001591,0.0
positionID_00001592,0.0
positionID_00001593,0.0
positionID_00001594,0.0
positionID_00001595,0.0
positionID_00001596,0.0
positionID_00001597,0.0
positionID_00001598,0.0
positionID_00001600,0.0
positionID_00001586,0.0
positionID_00001601,0.0
positionID_00001602,0.0
positionID_00001603,0.0
positionID_00001604,0.0
positionID_00001605,0.0
positionID_00001606,0.0
positionID_00001607,0.0
positionID_00001608,0.0
positionID_00001609,0.0
